Wed Feb 19 17:38:37 2025, Temperature: 22.2°C, Humidity: 40.0%
Wed Feb 19 19:48:47 2025, Temperature: 17.5°C, Humidity: 58.5%
Wed Feb 19 19:48:52 2025, Temperature: 20.8°C, Humidity: 56.1%
Wed Feb 19 19:48:57 2025, Temperature: 17.4°C, Humidity: 42.5%
Wed Feb 19 19:49:02 2025, Temperature: 20.3°C, Humidity: 45.4%
Wed Feb 19 19:49:07 2025, Temperature: 20.4°C, Humidity: 53.8%
Wed Feb 19 19:49:12 2025, Temperature: 16.1°C, Humidity: 59.0%
Wed Feb 19 19:49:17 2025, Temperature: 20.2°C, Humidity: 53.1%
Wed Feb 19 19:49:22 2025, Temperature: 19.5°C, Humidity: 59.9%
Wed Feb 19 19:49:27 2025, Temperature: 21.6°C, Humidity: 42.6%
Wed Feb 19 19:49:32 2025, Temperature: 22.0°C, Humidity: 52.5%
Wed Feb 19 19:49:37 2025, Temperature: 18.7°C, Humidity: 43.5%
Wed Feb 19 19:49:42 2025, Temperature: 19.4°C, Humidity: 51.3%
Wed Feb 19 19:49:47 2025, Temperature: 16.5°C, Humidity: 51.6%
Wed Feb 19 19:49:52 2025, Temperature: 16.3°C, Humidity: 44.9%
Wed Feb 19 19:49:57 2025, Temperature: 19.0°C, Humidity: 40.0%
Wed Feb 19 19:50:02 2025, Temperature: 19.9°C, Humidity: 52.3%
Wed Feb 19 19:50:07 2025, Temperature: 22.3°C, Humidity: 46.9%
Wed Feb 19 19:50:12 2025, Temperature: 19.6°C, Humidity: 48.7%
Wed Feb 19 19:50:17 2025, Temperature: 21.0°C, Humidity: 47.6%
Wed Feb 19 19:50:22 2025, Temperature: 15.9°C, Humidity: 44.0%
Wed Feb 19 19:50:27 2025, Temperature: 17.3°C, Humidity: 47.1%
Wed Feb 19 19:50:32 2025, Temperature: 17.2°C, Humidity: 56.3%
Wed Feb 19 19:50:37 2025, Temperature: 23.9°C, Humidity: 47.5%
Wed Feb 19 19:50:42 2025, Temperature: 15.3°C, Humidity: 50.9%
Wed Feb 19 19:50:47 2025, Temperature: 19.1°C, Humidity: 52.0%
Wed Feb 19 19:50:52 2025, Temperature: 17.0°C, Humidity: 49.0%
Wed Feb 19 19:50:57 2025, Temperature: 21.2°C, Humidity: 53.0%
Wed Feb 19 19:51:02 2025, Temperature: 18.2°C, Humidity: 46.3%
Wed Feb 19 19:51:07 2025, Temperature: 21.1°C, Humidity: 41.4%
Wed Feb 19 19:51:12 2025, Temperature: 20.5°C, Humidity: 42.0%
Wed Feb 19 19:51:17 2025, Temperature: 22.7°C, Humidity: 49.0%
Wed Feb 19 19:51:22 2025, Temperature: 20.7°C, Humidity: 59.9%
Wed Feb 19 19:51:27 2025, Temperature: 24.2°C, Humidity: 46.3%
Wed Feb 19 19:51:32 2025, Temperature: 16.5°C, Humidity: 50.0%
Wed Feb 19 19:51:37 2025, Temperature: 16.7°C, Humidity: 47.2%
Wed Feb 19 19:51:42 2025, Temperature: 18.8°C, Humidity: 46.5%
Wed Feb 19 19:51:47 2025, Temperature: 25.0°C, Humidity: 46.3%
Wed Feb 19 19:51:52 2025, Temperature: 19.4°C, Humidity: 49.8%
Wed Feb 19 19:51:57 2025, Temperature: 21.1°C, Humidity: 51.0%
Wed Feb 19 19:52:02 2025, Temperature: 15.1°C, Humidity: 54.5%
Wed Feb 19 19:52:07 2025, Temperature: 18.4°C, Humidity: 53.9%
Wed Feb 19 19:52:12 2025, Temperature: 19.7°C, Humidity: 49.6%
Wed Feb 19 19:52:17 2025, Temperature: 24.8°C, Humidity: 56.9%
Wed Feb 19 19:52:22 2025, Temperature: 17.4°C, Humidity: 57.1%
Wed Feb 19 19:52:27 2025, Temperature: 18.2°C, Humidity: 47.1%
Wed Feb 19 19:52:32 2025, Temperature: 23.0°C, Humidity: 49.0%
Wed Feb 19 19:52:37 2025, Temperature: 24.4°C, Humidity: 59.6%
Wed Feb 19 19:52:42 2025, Temperature: 17.2°C, Humidity: 51.7%
Wed Feb 19 19:52:47 2025, Temperature: 22.9°C, Humidity: 50.9%
Wed Feb 19 19:52:52 2025, Temperature: 17.8°C, Humidity: 50.1%
Wed Feb 19 19:52:57 2025, Temperature: 15.9°C, Humidity: 59.5%
Wed Feb 19 19:53:02 2025, Temperature: 18.1°C, Humidity: 46.7%
Wed Feb 19 19:53:07 2025, Temperature: 18.5°C, Humidity: 53.7%
Wed Feb 19 19:53:12 2025, Temperature: 16.8°C, Humidity: 44.3%
Wed Feb 19 19:53:17 2025, Temperature: 16.8°C, Humidity: 56.3%
Wed Feb 19 19:53:22 2025, Temperature: 15.1°C, Humidity: 50.7%
Wed Feb 19 19:53:27 2025, Temperature: 15.4°C, Humidity: 42.3%
Wed Feb 19 19:53:32 2025, Temperature: 21.8°C, Humidity: 55.2%
Wed Feb 19 19:53:37 2025, Temperature: 18.6°C, Humidity: 55.6%
Wed Feb 19 19:53:42 2025, Temperature: 20.1°C, Humidity: 46.2%
Wed Feb 19 19:53:47 2025, Temperature: 18.7°C, Humidity: 54.6%
Wed Feb 19 19:53:52 2025, Temperature: 24.3°C, Humidity: 52.0%
Wed Feb 19 19:53:57 2025, Temperature: 23.8°C, Humidity: 55.7%
Wed Feb 19 19:54:02 2025, Temperature: 21.1°C, Humidity: 40.5%
Wed Feb 19 19:54:07 2025, Temperature: 18.3°C, Humidity: 56.6%
Wed Feb 19 19:54:12 2025, Temperature: 16.1°C, Humidity: 50.8%
Wed Feb 19 19:54:17 2025, Temperature: 15.9°C, Humidity: 57.7%
Wed Feb 19 19:54:22 2025, Temperature: 21.1°C, Humidity: 44.2%
Wed Feb 19 19:54:27 2025, Temperature: 19.7°C, Humidity: 49.4%
Wed Feb 19 19:54:32 2025, Temperature: 20.8°C, Humidity: 51.0%
Wed Feb 19 19:54:37 2025, Temperature: 15.8°C, Humidity: 50.5%
Wed Feb 19 19:54:42 2025, Temperature: 23.6°C, Humidity: 55.4%
Wed Feb 19 19:54:47 2025, Temperature: 21.8°C, Humidity: 40.1%
Wed Feb 19 19:54:52 2025, Temperature: 25.0°C, Humidity: 55.4%
Wed Feb 19 19:54:57 2025, Temperature: 23.4°C, Humidity: 49.7%
Wed Feb 19 19:55:02 2025, Temperature: 21.7°C, Humidity: 40.5%
Wed Feb 19 19:55:07 2025, Temperature: 23.9°C, Humidity: 53.2%
Wed Feb 19 19:55:12 2025, Temperature: 22.2°C, Humidity: 59.3%
Wed Feb 19 19:55:17 2025, Temperature: 15.2°C, Humidity: 49.7%
Wed Feb 19 19:55:22 2025, Temperature: 20.1°C, Humidity: 40.9%
Wed Feb 19 19:55:27 2025, Temperature: 16.4°C, Humidity: 55.5%
Wed Feb 19 19:55:32 2025, Temperature: 24.4°C, Humidity: 49.9%
Wed Feb 19 19:55:37 2025, Temperature: 15.8°C, Humidity: 50.0%
Wed Feb 19 19:55:42 2025, Temperature: 18.8°C, Humidity: 47.9%
Wed Feb 19 19:55:47 2025, Temperature: 15.2°C, Humidity: 47.9%
Wed Feb 19 19:55:52 2025, Temperature: 21.0°C, Humidity: 40.6%
Wed Feb 19 19:55:57 2025, Temperature: 16.4°C, Humidity: 53.0%
Wed Feb 19 19:56:02 2025, Temperature: 23.8°C, Humidity: 46.4%
Wed Feb 19 19:56:07 2025, Temperature: 24.5°C, Humidity: 57.5%
Wed Feb 19 19:56:12 2025, Temperature: 17.5°C, Humidity: 58.1%
Wed Feb 19 19:56:17 2025, Temperature: 21.1°C, Humidity: 58.8%
Wed Feb 19 19:56:22 2025, Temperature: 21.9°C, Humidity: 56.0%
Wed Feb 19 19:56:27 2025, Temperature: 20.1°C, Humidity: 45.3%
Wed Feb 19 19:56:32 2025, Temperature: 23.1°C, Humidity: 49.8%
Wed Feb 19 19:56:37 2025, Temperature: 15.0°C, Humidity: 52.0%
Wed Feb 19 19:56:42 2025, Temperature: 21.5°C, Humidity: 46.0%
Wed Feb 19 19:56:47 2025, Temperature: 15.3°C, Humidity: 54.4%
Wed Feb 19 19:56:52 2025, Temperature: 19.5°C, Humidity: 54.7%
Wed Feb 19 19:56:57 2025, Temperature: 18.1°C, Humidity: 58.0%
Wed Feb 19 19:57:02 2025, Temperature: 22.9°C, Humidity: 59.2%
Wed Feb 19 19:57:07 2025, Temperature: 15.6°C, Humidity: 44.6%
Wed Feb 19 19:57:12 2025, Temperature: 19.6°C, Humidity: 55.5%
Wed Feb 19 19:57:17 2025, Temperature: 20.7°C, Humidity: 58.0%
Wed Feb 19 19:57:22 2025, Temperature: 16.5°C, Humidity: 43.6%
Wed Feb 19 19:57:27 2025, Temperature: 23.9°C, Humidity: 47.2%
Wed Feb 19 19:57:32 2025, Temperature: 16.1°C, Humidity: 43.1%
Wed Feb 19 19:57:37 2025, Temperature: 19.7°C, Humidity: 50.5%
Wed Feb 19 19:57:42 2025, Temperature: 18.4°C, Humidity: 51.2%
Wed Feb 19 19:57:47 2025, Temperature: 16.3°C, Humidity: 44.9%
Wed Feb 19 19:57:52 2025, Temperature: 22.4°C, Humidity: 49.9%
Wed Feb 19 19:57:57 2025, Temperature: 21.5°C, Humidity: 40.7%
Wed Feb 19 19:58:02 2025, Temperature: 23.6°C, Humidity: 58.7%
Wed Feb 19 19:58:07 2025, Temperature: 16.4°C, Humidity: 51.3%
Wed Feb 19 19:58:12 2025, Temperature: 21.0°C, Humidity: 55.8%
Wed Feb 19 19:58:17 2025, Temperature: 21.5°C, Humidity: 54.9%
Wed Feb 19 19:58:22 2025, Temperature: 17.4°C, Humidity: 45.6%
Wed Feb 19 19:58:27 2025, Temperature: 22.3°C, Humidity: 48.3%
Wed Feb 19 19:58:32 2025, Temperature: 16.3°C, Humidity: 56.9%
Wed Feb 19 19:58:37 2025, Temperature: 19.4°C, Humidity: 45.1%
Wed Feb 19 19:58:42 2025, Temperature: 20.5°C, Humidity: 41.0%
Wed Feb 19 19:58:47 2025, Temperature: 19.5°C, Humidity: 58.3%
Wed Feb 19 19:58:52 2025, Temperature: 24.3°C, Humidity: 55.9%
Wed Feb 19 19:58:57 2025, Temperature: 15.8°C, Humidity: 42.7%
Wed Feb 19 19:59:02 2025, Temperature: 19.2°C, Humidity: 48.9%
Wed Feb 19 19:59:07 2025, Temperature: 17.5°C, Humidity: 42.8%
Wed Feb 19 19:59:13 2025, Temperature: 23.7°C, Humidity: 42.4%
Wed Feb 19 19:59:18 2025, Temperature: 16.6°C, Humidity: 49.7%
Wed Feb 19 19:59:23 2025, Temperature: 16.2°C, Humidity: 40.8%
Wed Feb 19 19:59:28 2025, Temperature: 21.7°C, Humidity: 49.5%
Wed Feb 19 19:59:33 2025, Temperature: 22.5°C, Humidity: 48.2%
Wed Feb 19 19:59:38 2025, Temperature: 17.1°C, Humidity: 41.1%
Wed Feb 19 19:59:43 2025, Temperature: 15.5°C, Humidity: 53.1%
Wed Feb 19 19:59:48 2025, Temperature: 20.3°C, Humidity: 51.2%
Wed Feb 19 19:59:53 2025, Temperature: 23.0°C, Humidity: 41.9%
Wed Feb 19 19:59:58 2025, Temperature: 23.7°C, Humidity: 58.8%
Wed Feb 19 20:00:03 2025, Temperature: 19.1°C, Humidity: 54.0%
Wed Feb 19 20:00:08 2025, Temperature: 20.7°C, Humidity: 53.0%
Wed Feb 19 20:00:13 2025, Temperature: 17.4°C, Humidity: 59.0%
Wed Feb 19 20:00:18 2025, Temperature: 21.7°C, Humidity: 50.6%
Wed Feb 19 20:00:23 2025, Temperature: 20.0°C, Humidity: 51.4%
Wed Feb 19 20:00:28 2025, Temperature: 20.1°C, Humidity: 56.2%
Wed Feb 19 20:00:33 2025, Temperature: 24.1°C, Humidity: 52.6%
Wed Feb 19 20:00:38 2025, Temperature: 17.3°C, Humidity: 43.4%
Wed Feb 19 20:00:43 2025, Temperature: 24.2°C, Humidity: 41.5%
Wed Feb 19 20:00:48 2025, Temperature: 19.5°C, Humidity: 48.7%
Wed Feb 19 20:00:53 2025, Temperature: 21.2°C, Humidity: 53.6%
Wed Feb 19 20:00:58 2025, Temperature: 23.9°C, Humidity: 43.4%
Wed Feb 19 20:01:03 2025, Temperature: 15.6°C, Humidity: 43.0%
Wed Feb 19 20:01:08 2025, Temperature: 18.6°C, Humidity: 49.3%
Wed Feb 19 20:01:13 2025, Temperature: 23.8°C, Humidity: 56.8%
Wed Feb 19 20:01:18 2025, Temperature: 21.9°C, Humidity: 47.6%
Wed Feb 19 20:01:23 2025, Temperature: 23.4°C, Humidity: 42.6%
Wed Feb 19 20:01:28 2025, Temperature: 16.6°C, Humidity: 58.2%
Wed Feb 19 20:01:33 2025, Temperature: 22.4°C, Humidity: 51.1%
Wed Feb 19 20:01:38 2025, Temperature: 15.5°C, Humidity: 58.4%
Wed Feb 19 20:01:43 2025, Temperature: 19.7°C, Humidity: 55.0%
Wed Feb 19 20:01:48 2025, Temperature: 23.3°C, Humidity: 46.5%
Wed Feb 19 20:01:53 2025, Temperature: 22.0°C, Humidity: 58.5%
Wed Feb 19 20:01:58 2025, Temperature: 17.7°C, Humidity: 53.3%
Wed Feb 19 20:02:03 2025, Temperature: 21.6°C, Humidity: 50.9%
Wed Feb 19 20:02:08 2025, Temperature: 23.5°C, Humidity: 52.0%
Wed Feb 19 20:02:13 2025, Temperature: 20.0°C, Humidity: 51.4%
Wed Feb 19 20:02:18 2025, Temperature: 16.3°C, Humidity: 58.1%
Wed Feb 19 20:02:23 2025, Temperature: 20.5°C, Humidity: 45.5%
Wed Feb 19 20:02:28 2025, Temperature: 22.9°C, Humidity: 49.4%
Wed Feb 19 20:02:33 2025, Temperature: 25.0°C, Humidity: 47.4%
Wed Feb 19 20:02:38 2025, Temperature: 20.8°C, Humidity: 50.7%
Wed Feb 19 20:02:43 2025, Temperature: 18.9°C, Humidity: 44.8%
Wed Feb 19 20:02:48 2025, Temperature: 16.9°C, Humidity: 58.5%
Wed Feb 19 20:02:53 2025, Temperature: 23.2°C, Humidity: 42.3%
Wed Feb 19 20:02:58 2025, Temperature: 23.7°C, Humidity: 55.2%
Wed Feb 19 20:03:03 2025, Temperature: 19.9°C, Humidity: 58.2%
Wed Feb 19 20:03:08 2025, Temperature: 18.8°C, Humidity: 49.3%
Wed Feb 19 20:03:13 2025, Temperature: 18.8°C, Humidity: 41.2%
Wed Feb 19 20:03:18 2025, Temperature: 20.9°C, Humidity: 43.4%
Wed Feb 19 20:03:23 2025, Temperature: 19.4°C, Humidity: 45.7%
Wed Feb 19 20:03:28 2025, Temperature: 17.7°C, Humidity: 44.5%
Wed Feb 19 20:03:33 2025, Temperature: 24.4°C, Humidity: 40.1%
Wed Feb 19 20:03:38 2025, Temperature: 18.5°C, Humidity: 41.1%
Wed Feb 19 20:03:43 2025, Temperature: 17.8°C, Humidity: 42.3%
Wed Feb 19 20:03:48 2025, Temperature: 17.2°C, Humidity: 49.4%
Wed Feb 19 20:03:53 2025, Temperature: 16.0°C, Humidity: 49.5%
Wed Feb 19 20:03:58 2025, Temperature: 15.2°C, Humidity: 50.4%
Wed Feb 19 20:04:03 2025, Temperature: 23.9°C, Humidity: 43.1%
Wed Feb 19 20:04:08 2025, Temperature: 22.6°C, Humidity: 42.1%
Wed Feb 19 20:04:13 2025, Temperature: 15.5°C, Humidity: 46.0%
Wed Feb 19 20:04:18 2025, Temperature: 16.6°C, Humidity: 54.0%
Wed Feb 19 20:04:23 2025, Temperature: 23.1°C, Humidity: 44.1%
Wed Feb 19 20:04:28 2025, Temperature: 19.9°C, Humidity: 54.8%
Wed Feb 19 20:04:33 2025, Temperature: 21.7°C, Humidity: 45.1%
Wed Feb 19 20:04:38 2025, Temperature: 24.4°C, Humidity: 42.4%
Wed Feb 19 20:04:43 2025, Temperature: 17.1°C, Humidity: 57.1%
Wed Feb 19 20:04:48 2025, Temperature: 22.2°C, Humidity: 55.2%
Wed Feb 19 20:04:53 2025, Temperature: 22.3°C, Humidity: 54.3%
Wed Feb 19 20:04:58 2025, Temperature: 23.6°C, Humidity: 43.0%
Wed Feb 19 20:05:03 2025, Temperature: 19.1°C, Humidity: 44.5%
Wed Feb 19 20:05:08 2025, Temperature: 17.1°C, Humidity: 48.3%
Wed Feb 19 20:05:13 2025, Temperature: 20.8°C, Humidity: 57.1%
Wed Feb 19 20:05:18 2025, Temperature: 18.3°C, Humidity: 44.2%
Wed Feb 19 20:05:23 2025, Temperature: 17.8°C, Humidity: 43.4%
Wed Feb 19 20:05:28 2025, Temperature: 21.5°C, Humidity: 55.3%
Wed Feb 19 20:05:33 2025, Temperature: 23.3°C, Humidity: 59.9%
Wed Feb 19 20:05:38 2025, Temperature: 20.9°C, Humidity: 54.0%
Wed Feb 19 20:05:43 2025, Temperature: 18.3°C, Humidity: 55.7%
Wed Feb 19 20:05:48 2025, Temperature: 24.2°C, Humidity: 50.3%
Wed Feb 19 20:05:53 2025, Temperature: 18.2°C, Humidity: 55.7%
Wed Feb 19 20:05:58 2025, Temperature: 20.3°C, Humidity: 55.4%
Wed Feb 19 20:06:03 2025, Temperature: 20.0°C, Humidity: 58.4%
Wed Feb 19 20:06:08 2025, Temperature: 17.4°C, Humidity: 53.0%
Wed Feb 19 20:06:13 2025, Temperature: 16.6°C, Humidity: 45.8%
Wed Feb 19 20:06:18 2025, Temperature: 20.0°C, Humidity: 48.0%
Wed Feb 19 20:06:23 2025, Temperature: 20.6°C, Humidity: 55.5%
Wed Feb 19 20:06:28 2025, Temperature: 15.5°C, Humidity: 46.8%
Wed Feb 19 20:06:33 2025, Temperature: 16.4°C, Humidity: 59.2%
Wed Feb 19 20:06:38 2025, Temperature: 24.1°C, Humidity: 40.1%
Wed Feb 19 20:06:43 2025, Temperature: 23.5°C, Humidity: 51.8%
Wed Feb 19 20:06:48 2025, Temperature: 15.1°C, Humidity: 53.1%
Wed Feb 19 20:06:53 2025, Temperature: 20.3°C, Humidity: 54.9%
Wed Feb 19 20:06:58 2025, Temperature: 19.8°C, Humidity: 53.4%
Wed Feb 19 20:07:03 2025, Temperature: 18.3°C, Humidity: 53.1%
Wed Feb 19 20:07:08 2025, Temperature: 16.0°C, Humidity: 40.2%
Wed Feb 19 20:07:13 2025, Temperature: 19.3°C, Humidity: 56.9%
Wed Feb 19 20:07:18 2025, Temperature: 18.6°C, Humidity: 46.1%
Wed Feb 19 20:07:23 2025, Temperature: 18.7°C, Humidity: 53.1%
Wed Feb 19 20:07:28 2025, Temperature: 16.6°C, Humidity: 55.4%
Wed Feb 19 20:07:33 2025, Temperature: 17.0°C, Humidity: 45.0%
Wed Feb 19 20:07:38 2025, Temperature: 24.6°C, Humidity: 43.4%
Wed Feb 19 20:07:43 2025, Temperature: 19.2°C, Humidity: 57.0%
Wed Feb 19 20:07:48 2025, Temperature: 20.3°C, Humidity: 58.9%
Wed Feb 19 20:07:53 2025, Temperature: 15.3°C, Humidity: 42.7%
Wed Feb 19 20:07:58 2025, Temperature: 17.5°C, Humidity: 40.3%
Wed Feb 19 20:08:03 2025, Temperature: 21.4°C, Humidity: 55.7%
Wed Feb 19 20:08:08 2025, Temperature: 18.1°C, Humidity: 47.4%
Wed Feb 19 20:08:13 2025, Temperature: 23.9°C, Humidity: 49.2%
Wed Feb 19 20:08:18 2025, Temperature: 21.5°C, Humidity: 49.6%
Wed Feb 19 20:08:23 2025, Temperature: 19.6°C, Humidity: 49.9%
Wed Feb 19 20:08:28 2025, Temperature: 15.1°C, Humidity: 46.0%
Wed Feb 19 20:08:33 2025, Temperature: 19.3°C, Humidity: 45.3%
Wed Feb 19 20:08:38 2025, Temperature: 17.1°C, Humidity: 54.1%
Wed Feb 19 20:08:43 2025, Temperature: 21.2°C, Humidity: 47.1%
Wed Feb 19 20:08:48 2025, Temperature: 24.7°C, Humidity: 45.7%
Wed Feb 19 20:08:53 2025, Temperature: 17.1°C, Humidity: 59.1%
Wed Feb 19 20:08:58 2025, Temperature: 22.6°C, Humidity: 42.8%
Wed Feb 19 20:09:03 2025, Temperature: 20.7°C, Humidity: 58.0%
Wed Feb 19 20:09:08 2025, Temperature: 17.0°C, Humidity: 58.9%
Wed Feb 19 20:09:13 2025, Temperature: 24.0°C, Humidity: 49.7%
Wed Feb 19 20:09:18 2025, Temperature: 19.7°C, Humidity: 51.3%
Wed Feb 19 20:09:23 2025, Temperature: 22.2°C, Humidity: 46.6%
Wed Feb 19 20:09:28 2025, Temperature: 16.1°C, Humidity: 54.1%
Wed Feb 19 20:09:33 2025, Temperature: 19.9°C, Humidity: 43.6%
Wed Feb 19 20:09:38 2025, Temperature: 20.4°C, Humidity: 40.5%
Wed Feb 19 20:09:43 2025, Temperature: 24.4°C, Humidity: 55.6%
Wed Feb 19 20:09:48 2025, Temperature: 18.7°C, Humidity: 58.8%
Wed Feb 19 20:09:53 2025, Temperature: 15.8°C, Humidity: 42.3%
Wed Feb 19 20:09:58 2025, Temperature: 19.5°C, Humidity: 42.9%
Wed Feb 19 20:10:03 2025, Temperature: 22.9°C, Humidity: 46.5%
Wed Feb 19 20:10:08 2025, Temperature: 18.9°C, Humidity: 47.9%
Wed Feb 19 20:10:13 2025, Temperature: 22.6°C, Humidity: 49.2%
Wed Feb 19 20:10:18 2025, Temperature: 16.7°C, Humidity: 46.2%
Wed Feb 19 20:10:23 2025, Temperature: 18.0°C, Humidity: 41.7%
Wed Feb 19 20:10:28 2025, Temperature: 22.5°C, Humidity: 42.1%
Wed Feb 19 20:10:33 2025, Temperature: 17.7°C, Humidity: 57.6%
Wed Feb 19 20:10:38 2025, Temperature: 18.7°C, Humidity: 49.4%
Wed Feb 19 20:10:43 2025, Temperature: 21.6°C, Humidity: 42.7%
Wed Feb 19 20:10:48 2025, Temperature: 19.4°C, Humidity: 56.6%
Wed Feb 19 20:10:53 2025, Temperature: 17.8°C, Humidity: 47.2%
Wed Feb 19 20:10:58 2025, Temperature: 21.1°C, Humidity: 55.2%
Wed Feb 19 20:11:03 2025, Temperature: 15.9°C, Humidity: 44.8%
Wed Feb 19 20:11:08 2025, Temperature: 16.5°C, Humidity: 52.3%
Wed Feb 19 20:11:13 2025, Temperature: 17.1°C, Humidity: 51.3%
Wed Feb 19 20:11:18 2025, Temperature: 19.7°C, Humidity: 49.8%
Wed Feb 19 20:11:23 2025, Temperature: 15.6°C, Humidity: 56.9%
Wed Feb 19 20:11:28 2025, Temperature: 23.2°C, Humidity: 56.7%
Wed Feb 19 20:11:33 2025, Temperature: 22.9°C, Humidity: 49.7%
Wed Feb 19 20:11:38 2025, Temperature: 18.5°C, Humidity: 47.6%
Wed Feb 19 20:11:43 2025, Temperature: 22.0°C, Humidity: 52.8%
Wed Feb 19 20:11:48 2025, Temperature: 17.2°C, Humidity: 50.8%
Wed Feb 19 20:11:53 2025, Temperature: 18.8°C, Humidity: 40.5%
Wed Feb 19 20:11:58 2025, Temperature: 21.0°C, Humidity: 47.3%
Wed Feb 19 20:12:03 2025, Temperature: 18.4°C, Humidity: 46.2%
Wed Feb 19 20:12:08 2025, Temperature: 20.1°C, Humidity: 59.6%
Wed Feb 19 20:12:13 2025, Temperature: 22.7°C, Humidity: 43.7%
Wed Feb 19 20:12:18 2025, Temperature: 23.2°C, Humidity: 49.5%
Wed Feb 19 20:12:23 2025, Temperature: 24.3°C, Humidity: 45.1%
Wed Feb 19 20:12:28 2025, Temperature: 20.9°C, Humidity: 58.4%
Wed Feb 19 20:12:33 2025, Temperature: 22.7°C, Humidity: 49.8%
Wed Feb 19 20:12:38 2025, Temperature: 15.6°C, Humidity: 57.5%
Wed Feb 19 20:12:43 2025, Temperature: 19.9°C, Humidity: 44.1%
Wed Feb 19 20:12:48 2025, Temperature: 22.3°C, Humidity: 46.5%
Wed Feb 19 20:12:53 2025, Temperature: 19.5°C, Humidity: 49.8%
Wed Feb 19 20:12:58 2025, Temperature: 19.3°C, Humidity: 42.4%
Wed Feb 19 20:13:03 2025, Temperature: 22.9°C, Humidity: 51.8%
Wed Feb 19 20:13:08 2025, Temperature: 16.7°C, Humidity: 41.0%
Wed Feb 19 20:13:13 2025, Temperature: 19.6°C, Humidity: 50.8%
Wed Feb 19 20:13:18 2025, Temperature: 16.7°C, Humidity: 52.1%
Wed Feb 19 20:13:23 2025, Temperature: 20.6°C, Humidity: 41.1%
Wed Feb 19 20:13:28 2025, Temperature: 24.5°C, Humidity: 60.0%
Wed Feb 19 20:13:33 2025, Temperature: 19.7°C, Humidity: 41.6%
Wed Feb 19 20:13:38 2025, Temperature: 17.9°C, Humidity: 46.6%
Wed Feb 19 20:13:43 2025, Temperature: 22.2°C, Humidity: 45.4%
Wed Feb 19 20:13:48 2025, Temperature: 21.3°C, Humidity: 56.8%
Wed Feb 19 20:13:53 2025, Temperature: 17.4°C, Humidity: 40.8%
Wed Feb 19 20:13:58 2025, Temperature: 20.9°C, Humidity: 49.2%
Wed Feb 19 20:14:03 2025, Temperature: 15.5°C, Humidity: 43.3%
Wed Feb 19 20:14:08 2025, Temperature: 20.6°C, Humidity: 54.4%
Wed Feb 19 20:14:13 2025, Temperature: 15.2°C, Humidity: 40.0%
Wed Feb 19 20:14:18 2025, Temperature: 19.1°C, Humidity: 46.5%
Wed Feb 19 20:14:23 2025, Temperature: 23.7°C, Humidity: 56.8%
Wed Feb 19 20:14:28 2025, Temperature: 18.3°C, Humidity: 58.9%
Wed Feb 19 20:14:33 2025, Temperature: 18.1°C, Humidity: 53.3%
Wed Feb 19 20:14:38 2025, Temperature: 22.2°C, Humidity: 56.9%
Wed Feb 19 20:14:43 2025, Temperature: 23.0°C, Humidity: 58.6%
Wed Feb 19 20:14:48 2025, Temperature: 22.3°C, Humidity: 60.0%
Wed Feb 19 20:14:54 2025, Temperature: 19.5°C, Humidity: 52.9%
Wed Feb 19 20:14:59 2025, Temperature: 19.1°C, Humidity: 48.2%
Wed Feb 19 20:15:04 2025, Temperature: 20.4°C, Humidity: 42.9%
Wed Feb 19 20:15:09 2025, Temperature: 23.4°C, Humidity: 58.6%
Wed Feb 19 20:15:14 2025, Temperature: 22.7°C, Humidity: 43.2%
Wed Feb 19 20:15:19 2025, Temperature: 18.3°C, Humidity: 51.3%
Wed Feb 19 20:15:24 2025, Temperature: 23.2°C, Humidity: 40.2%
Wed Feb 19 20:15:29 2025, Temperature: 21.8°C, Humidity: 54.7%
Wed Feb 19 20:15:34 2025, Temperature: 15.9°C, Humidity: 40.5%
Wed Feb 19 20:15:39 2025, Temperature: 18.3°C, Humidity: 59.2%
Wed Feb 19 20:15:44 2025, Temperature: 24.9°C, Humidity: 53.8%
Wed Feb 19 20:15:49 2025, Temperature: 20.0°C, Humidity: 57.3%
Wed Feb 19 20:15:54 2025, Temperature: 22.3°C, Humidity: 42.1%
Wed Feb 19 20:15:59 2025, Temperature: 19.6°C, Humidity: 56.3%
Wed Feb 19 20:16:04 2025, Temperature: 22.4°C, Humidity: 52.1%
Wed Feb 19 20:16:09 2025, Temperature: 22.2°C, Humidity: 51.2%
Wed Feb 19 20:16:14 2025, Temperature: 22.2°C, Humidity: 53.8%
Wed Feb 19 20:16:19 2025, Temperature: 17.7°C, Humidity: 41.4%
Wed Feb 19 20:16:24 2025, Temperature: 22.2°C, Humidity: 46.2%
Wed Feb 19 20:16:29 2025, Temperature: 18.6°C, Humidity: 59.1%
Wed Feb 19 20:16:34 2025, Temperature: 21.8°C, Humidity: 46.3%
Wed Feb 19 20:16:39 2025, Temperature: 17.3°C, Humidity: 46.7%
Wed Feb 19 20:16:44 2025, Temperature: 15.6°C, Humidity: 58.5%
Wed Feb 19 20:16:49 2025, Temperature: 18.9°C, Humidity: 50.9%
Wed Feb 19 20:16:54 2025, Temperature: 19.5°C, Humidity: 45.0%
Wed Feb 19 20:16:59 2025, Temperature: 19.4°C, Humidity: 51.1%
Wed Feb 19 20:17:04 2025, Temperature: 16.4°C, Humidity: 41.9%
